year,month,yyyymm,sido,sigungu,passenger_imported,van_imported
2020,4,202004,대전,중구,7239,91
2020,4,202004,부산,강서구,7393,65
2020,4,202004,부산,금정구,8545,42
2020,4,202004,부산,기장군,6972,50
2020,4,202004,부산,남구,12437,48
2020,4,202004,부산,동구,19534,21
2020,4,202004,부산,동래구,10098,40
2020,4,202004,부산,부산진구,19147,48
2020,4,202004,부산,북구,6789,44
2020,4,202004,부산,사상구,5169,25
2020,4,202004,부산,사하구,7161,32
2020,4,202004,부산,서구,2930,7
2020,4,202004,부산,수영구,18502,33
2020,4,202004,부산,연제구,22766,42
2020,4,202004,부산,영도구,2128,12
2020,4,202004,부산,중구,14524,12
2020,4,202004,부산,해운대구,37983,96
2020,4,202004,서울,강남구,81684,230
2020,4,202004,서울,강동구,19615,104
2020,4,202004,서울,강북구,6542,35
2020,4,202004,서울,강서구,25368,108
2020,4,202004,서울,관악구,12058,44
2020,4,202004,서울,광진구,15769,65
2020,4,202004,서울,구로구,13133,61
2020,4,202004,서울,금천구,7712,37
2020,4,202004,서울,노원구,13871,86
2020,4,202004,서울,도봉구,7902,58
2020,4,202004,서울,동대문구,13150,55
2020,4,202004,서울,동작구,16118,44
2020,4,202004,서울,마포구,23349,74
2020,4,202004,서울,서대문구,13120,66
2020,4,202004,서울,서초구,58877,157
2020,4,202004,서울,성동구,23013,87
2020,4,202004,서울,성북구,16436,89
2020,4,202004,서울,송파구,49421,126
2020,4,202004,서울,양천구,21383,62
2020,4,202004,서울,영등포구,23176,73
2020,4,202004,서울,용산구,24080,60
2020,4,202004,서울,은평구,13796,53
2020,4,202004,서울,종로구,10198,73
2020,4,202004,서울,중구,12114,68
2020,4,202004,서울,중랑구,9281,59
2020,4,202004,세종,세종시,16924,237
2020,4,202004,울산,남구,11102,74
2020,4,202004,울산,동구,2479,47
2020,4,202004,울산,북구,4683,84
2020,4,202004,울산,울주군,6695,72
2020,4,202004,울산,중구,5462,51
2020,4,202004,인천,강화군,2547,32
2020,4,202004,인천,계양구,13561,83
2020,4,202004,인천,남동구,54103,170
2020,4,202004,인천,동구,1386,11
2020,4,202004,인천,미추홀구,20777,76
2020,4,202004,인천,부평구,25743,90
2020,4,202004,인천,서구,22821,175
2020,4,202004,인천,연수구,52594,130
2020,4,202004,인천,옹진군,509,5
2020,4,202004,인천,중구,6441,44
2020,4,202004,전남,강진군,731,13
2020,4,202004,전남,고흥군,1214,10
2020,4,202004,전남,곡성군,706,5
2020,4,202004,전남,광양시,4172,65
2020,4,202004,전남,구례군,545,9
2020,4,202004,전남,나주시,4088,55
2020,4,202004,전남,담양군,1512,18
2020,4,202004,전남,목포시,5338,70
2020,4,202004,전남,무안군,2320,38
2020,4,202004,전남,보성군,1706,10
2020,4,202004,전남,순천시,9545,124
2020,4,202004,전남,신안군,1648,16
2020,4,202004,전남,여수시,8234,67
2020,4,202004,전남,영광군,1564,13
2020,4,202004,전남,영암군,1667,16
2020,4,202004,전남,완도군,1245,12
2020,4,202004,전남,장성군,1399,33
2020,4,202004,전남,장흥군,851,9
2020,4,202004,전남,진도군,661,5
2020,4,202004,전남,함평군,1820,11
2020,4,202004,전남,해남군,1416,16
2020,4,202004,전남,화순군,1816,22
2020,4,202004,전북,고창군,1381,24
2020,4,202004,전북,군산시,8565,74
2020,4,202004,전북,김제시,2108,16
2020,4,202004,전북,남원시,1750,33
2020,4,202004,전북,무주군,585,10
2020,4,202004,전북,부안군,1204,15
2020,4,202004,전북,순창군,590,4
2020,4,202004,전북,완주군,2771,49
2020,4,202004,전북,익산시,7909,97
2020,4,202004,전북,임실군,516,10
2020,4,202004,전북,장수군,443,4
2020,4,202004,전북,전주시,36960,243
2020,4,202004,전북,정읍시,2656,40
2020,4,202004,전북,진안군,534,12
2020,4,202004,제주,서귀포시,6095,72
2020,4,202004,제주,제주시,29914,254
2020,4,202004,충남,계룡시,1403,25
2020,4,202004,충남,공주시,2950,50
2020,4,202004,충남,금산군,1458,17
2020,4,202004,충남,논산시,2600,40
2020,4,202004,충남,당진시,4853,82
2020,4,202004,충남,보령시,2563,38
2020,4,202004,충남,부여군,1300,22
2020,4,202004,충남,서산시,4983,97
2020,4,202004,충남,서천군,1036,9
2020,4,202004,충남,아산시,10687,217
2020,4,202004,충남,예산군,1959,32
2020,4,202004,충남,천안시,26237,401
2020,4,202004,충남,청양군,611,12
2020,4,202004,충남,태안군,1709,27
2020,4,202004,충남,홍성군,2615,30
2020,4,202004,충북,괴산군,850,17
2020,4,202004,충북,단양군,568,14
2020,4,202004,충북,보은군,745,11
2020,4,202004,충북,영동군,868,15
2020,4,202004,충북,옥천군,1177,14
2020,4,202004,충북,음성군,2814,46
2020,4,202004,충북,제천시,3500,44
2020,4,202004,충북,증평군,939,19
2020,4,202004,충북,진천군,2343,66
2020,4,202004,충북,청주시,35202,414
2020,4,202004,충북,충주시,5662,99
2020,5,202005,강원,강릉시,7420,98
2020,5,202005,강원,고성군,644,14
2020,5,202005,강원,동해시,1950,79
2020,5,202005,강원,삼척시,1305,25
2020,5,202005,강원,속초시,2431,42
2020,5,202005,강원,양구군,490,11
2020,5,202005,강원,양양군,974,21
2020,5,202005,강원,영월군,1017,20
2020,5,202005,강원,원주시,13688,170
2020,5,202005,강원,인제군,698,17
2020,5,202005,강원,정선군,1010,14
2020,5,202005,강원,철원군,867,20
2020,5,202005,강원,춘천시,8907,129
2020,5,202005,강원,태백시,1161,11
2020,5,202005,강원,평창군,1607,17
2020,5,202005,강원,홍천군,1722,26
2020,5,202005,강원,화천군,483,7
2020,5,202005,강원,횡성군,1502,22
2020,5,202005,경기,가평군,2569,46
2020,5,202005,경기,고양시,56671,332
2020,5,202005,경기,과천시,4120,15
2020,5,202005,경기,광명시,9691,78
2020,5,202005,경기,광주시,19811,179
2020,5,202005,경기,구리시,7566,49
2020,5,202005,경기,군포시,8272,57
2020,5,202005,경기,김포시,25153,385
2020,5,202005,경기,남양주시,31226,388
2020,5,202005,경기,동두천시,2130,21
2020,5,202005,경기,부천시,25666,154
2020,5,202005,경기,성남시,65650,311
2020,5,202005,경기,수원시,57863,408
2020,5,202005,경기,시흥시,15741,163
2020,5,202005,경기,안산시,19115,195
2020,5,202005,경기,안성시,6306,90
2020,5,202005,경기,안양시,21025,117
2020,5,202005,경기,양주시,7141,106
2020,5,202005,경기,양평군,6839,93
2020,5,202005,경기,여주시,3898,63
2020,5,202005,경기,연천군,1338,28
2020,5,202005,경기,오산시,7479,104
2020,5,202005,경기,용인시,74460,564
2020,5,202005,경기,의왕시,7704,38
2020,5,202005,경기,의정부시,12857,124
2020,5,202005,경기,이천시,8460,156
2020,5,202005,경기,파주시,18948,232
2020,5,202005,경기,평택시,23601,286
2020,5,202005,경기,포천시,5096,73
2020,5,202005,경기,하남시,17238,120
2020,5,202005,경기,화성시,45136,496
2020,5,202005,경남,거제시,6137,69
2020,5,202005,경남,거창군,1435,18
2020,5,202005,경남,고성군,1018,14
2020,5,202005,경남,김해시,17876,199
2020,5,202005,경남,남해군,842,13
2020,5,202005,경남,밀양시,2543,25
2020,5,202005,경남,사천시,2675,26
2020,5,202005,경남,산청군,859,8
2020,5,202005,경남,양산시,10838,118
2020,5,202005,경남,의령군,562,12
2020,5,202005,경남,진주시,10974,101
2020,5,202005,경남,창녕군,1565,24
2020,5,202005,경남,창원시,65568,363
2020,5,202005,경남,통영시,3123,27
2020,5,202005,경남,하동군,951,15
2020,5,202005,경남,함안군,2580,35
2020,5,202005,경남,함양군,770,12
2020,5,202005,경남,합천군,873,21
2020,5,202005,경북,경산시,8550,93
2020,5,202005,경북,경주시,7820,131
2020,5,202005,경북,고령군,955,25
2020,5,202005,경북,구미시,11608,202
2020,5,202005,경북,군위군,626,14
2020,5,202005,경북,김천시,3236,63
2020,5,202005,경북,문경시,1452,32
2020,5,202005,경북,봉화군,491,10
2020,5,202005,경북,상주시,1853,48
2020,5,202005,경북,성주군,1359,27
2020,5,202005,경북,안동시,4052,96
2020,5,202005,경북,영덕군,753,13
2020,5,202005,경북,영양군,291,7
2020,5,202005,경북,영주시,2151,58
2020,5,202005,경북,영천시,2748,35
2020,5,202005,경북,예천군,1329,22
2020,5,202005,경북,울릉군,168,2
2020,5,202005,경북,울진군,1194,23
2020,5,202005,경북,의성군,958,11
2020,5,202005,경북,청도군,1345,14
2020,5,202005,경북,청송군,473,11
2020,5,202005,경북,칠곡군,3651,55
2020,5,202005,경북,포항시,15894,223
2020,5,202005,광주,광산구,15439,208
2020,5,202005,광주,남구,10357,61
2020,5,202005,광주,동구,4945,26
2020,5,202005,광주,북구,15394,143
2020,5,202005,광주,서구,17164,112
2020,5,202005,대구,남구,5736,38
2020,5,202005,대구,달서구,35001,203
2020,5,202005,대구,달성군,8683,119
2020,5,202005,대구,동구,14075,142
2020,5,202005,대구,북구,14706,148
2020,5,202005,대구,서구,4662,28
2020,5,202005,대구,수성구,57903,163
2020,5,202005,대구,중구,24258,24
2020,5,202005,대전,대덕구,4618,53
2020,5,202005,대전,동구,5086,75
2020,5,202005,대전,서구,18259,177
2020,5,202005,대전,유성구,21801,211
2020,5,202005,대전,중구,7304,93
2020,5,202005,부산,강서구,7491,68
2020,5,202005,부산,금정구,8564,42
2020,5,202005,부산,기장군,7117,49
2020,5,202005,부산,남구,12529,50
2020,5,202005,부산,동구,19504,16
2020,5,202005,부산,동래구,10173,40
2020,5,202005,부산,부산진구,19307,49
2020,5,202005,부산,북구,6876,43
2020,5,202005,부산,사상구,5171,24
2020,5,202005,부산,사하구,7208,33
2020,5,202005,부산,서구,2951,7
2020,5,202005,부산,수영구,18570,32
2020,5,202005,부산,연제구,23081,40
2020,5,202005,부산,영도구,2140,13
2020,5,202005,부산,중구,14711,13
2020,5,202005,부산,해운대구,38329,101
2020,5,202005,서울,강남구,81921,230
2020,5,202005,서울,강동구,19930,104
2020,5,202005,서울,강북구,6588,35
2020,5,202005,서울,강서구,25487,107
2020,5,202005,서울,관악구,12187,43
2020,5,202005,서울,광진구,15866,70
2020,5,202005,서울,구로구,13270,60
2020,5,202005,서울,금천구,7792,39
2020,5,202005,서울,노원구,13981,86
2020,5,202005,서울,도봉구,7966,58
2020,5,202005,서울,동대문구,13282,55
2020,5,202005,서울,동작구,16295,43
2020,5,202005,서울,마포구,23505,77
2020,5,202005,서울,서대문구,13232,64
2020,5,202005,서울,서초구,59060,156
2020,5,202005,서울,성동구,23082,87
2020,5,202005,서울,성북구,16581,89
2020,5,202005,서울,송파구,49740,128
2020,5,202005,서울,양천구,21675,64
2020,5,202005,서울,영등포구,23238,73
2020,5,202005,서울,용산구,24178,61
2020,5,202005,서울,은평구,13983,52
2020,5,202005,서울,종로구,10264,74
2020,5,202005,서울,중구,12174,71
2020,5,202005,서울,중랑구,9357,59
2020,5,202005,세종,세종시,17095,239
2020,5,202005,울산,남구,11208,71
2020,5,202005,울산,동구,2487,48
2020,5,202005,울산,북구,4739,81
2020,5,202005,울산,울주군,6755,71
2020,5,202005,울산,중구,5524,52
2020,5,202005,인천,강화군,2562,34
2020,5,202005,인천,계양구,13566,84
2020,5,202005,인천,남동구,54675,180
2020,5,202005,인천,동구,1397,10
2020,5,202005,인천,미추홀구,21055,75
2020,5,202005,인천,부평구,26308,91
2020,5,202005,인천,서구,22827,180
2020,5,202005,인천,연수구,52872,133
2020,5,202005,인천,옹진군,511,5
2020,5,202005,인천,중구,6507,48
2020,5,202005,전남,강진군,730,13
2020,5,202005,전남,고흥군,1225,9
2020,5,202005,전남,곡성군,721,5
2020,5,202005,전남,광양시,4286,68
2020,5,202005,전남,구례군,545,9
2020,5,202005,전남,나주시,4145,50
2020,5,202005,전남,담양군,1525,18
2020,5,202005,전남,목포시,5377,71
2020,5,202005,전남,무안군,2357,37
2020,5,202005,전남,보성군,1685,10
2020,5,202005,전남,순천시,9585,119
2020,5,202005,전남,신안군,1691,18
2020,5,202005,전남,여수시,8286,68
2020,5,202005,전남,영광군,1587,15
2020,5,202005,전남,영암군,1683,17
2020,5,202005,전남,완도군,1247,12
2020,5,202005,전남,장성군,1421,33
2020,5,202005,전남,장흥군,866,9
2020,5,202005,전남,진도군,658,6
2020,5,202005,전남,함평군,1825,12
2020,5,202005,전남,해남군,1449,16
2020,5,202005,전남,화순군,1841,24
2020,5,202005,전북,고창군,1403,25
2020,5,202005,전북,군산시,8620,78
2020,5,202005,전북,김제시,2157,19
2020,5,202005,전북,남원시,1773,35
2020,5,202005,전북,무주군,592,10
2020,5,202005,전북,부안군,1219,13
2020,5,202005,전북,순창군,601,4
2020,5,202005,전북,완주군,2804,50
2020,5,202005,전북,익산시,7954,100
2020,5,202005,전북,임실군,531,11
2020,5,202005,전북,장수군,444,4
2020,5,202005,전북,전주시,37299,243
2020,5,202005,전북,정읍시,2697,40
2020,5,202005,전북,진안군,539,12
2020,5,202005,제주,서귀포시,6142,71
2020,5,202005,제주,제주시,30195,257
2020,5,202005,충남,계룡시,1411,26
2020,5,202005,충남,공주시,2975,51
2020,5,202005,충남,금산군,1451,18
2020,5,202005,충남,논산시,2630,39
2020,5,202005,충남,당진시,4899,82
2020,5,202005,충남,보령시,2577,42
2020,5,202005,충남,부여군,1298,23
2020,5,202005,충남,서산시,5054,99
2020,5,202005,충남,서천군,1056,9
2020,5,202005,충남,아산시,10815,217
2020,5,202005,충남,예산군,1955,32
2020,5,202005,충남,천안시,26499,401
2020,5,202005,충남,청양군,624,12
2020,5,202005,충남,태안군,1720,28
2020,5,202005,충남,홍성군,2644,30
2020,5,202005,충북,괴산군,852,17
2020,5,202005,충북,단양군,574,14
2020,5,202005,충북,보은군,755,12
2020,5,202005,충북,영동군,881,15
2020,5,202005,충북,옥천군,1193,14
2020,5,202005,충북,음성군,2841,49
2020,5,202005,충북,제천시,3527,48
2020,5,202005,충북,증평군,944,19
2020,5,202005,충북,진천군,2366,66
2020,5,202005,충북,청주시,35520,417
2020,5,202005,충북,충주시,5746,103
2020,6,202006,강원,강릉시,7521,102
2020,6,202006,강원,고성군,662,14
2020,6,202006,강원,동해시,1988,80
2020,6,202006,강원,삼척시,1326,25
2020,6,202006,강원,속초시,2466,43
2020,6,202006,강원,양구군,500,11
2020,6,202006,강원,양양군,974,21
2020,6,202006,강원,영월군,1030,20
2020,6,202006,강원,원주시,13870,170
2020,6,202006,강원,인제군,705,15
2020,6,202006,강원,정선군,1013,15
2020,6,202006,강원,철원군,865,20
2020,6,202006,강원,춘천시,9027,128
2020,6,202006,강원,태백시,1169,12
2020,6,202006,강원,평창군,1612,18
2020,6,202006,강원,홍천군,1757,26
2020,6,202006,강원,화천군,487,8
2020,6,202006,강원,횡성군,1517,23
2020,6,202006,경기,가평군,2626,46
2020,6,202006,경기,고양시,57362,333
2020,6,202006,경기,과천시,4261,15
2020,6,202006,경기,광명시,9786,76
2020,6,202006,경기,광주시,20043,181
2020,6,202006,경기,구리시,7666,45
2020,6,202006,경기,군포시,8366,56
2020,6,202006,경기,김포시,25676,387
2020,6,202006,경기,남양주시,31609,386
2020,6,202006,경기,동두천시,2133,21
2020,6,202006,경기,부천시,25860,159
2020,6,202006,경기,성남시,66293,314
2020,6,202006,경기,수원시,58545,415
2020,6,202006,경기,시흥시,16127,171
2020,6,202006,경기,안산시,19361,198
2020,6,202006,경기,안성시,6415,90
2020,6,202006,경기,안양시,21252,118
2020,6,202006,경기,양주시,7259,110
2020,6,202006,경기,양평군,6949,96
2020,6,202006,경기,여주시,3966,60
2020,6,202006,경기,연천군,1364,28
2020,6,202006,경기,오산시,7606,105
2020,6,202006,경기,용인시,75191,570
2020,6,202006,경기,의왕시,7811,40
2020,6,202006,경기,의정부시,13114,122
2020,6,202006,경기,이천시,8585,157
2020,6,202006,경기,파주시,19218,233
2020,6,202006,경기,평택시,23741,292
2020,6,202006,경기,포천시,5175,77
2020,6,202006,경기,하남시,17545,122
2020,6,202006,경기,화성시,45798,500
2020,6,202006,경남,거제시,6193,70
2020,6,202006,경남,거창군,1463,19
2020,6,202006,경남,고성군,1034,15
2020,6,202006,경남,김해시,18070,203
2020,6,202006,경남,남해군,846,13
2020,6,202006,경남,밀양시,2586,24
2020,6,202006,경남,사천시,2705,26
2020,6,202006,경남,산청군,869,7
2020,6,202006,경남,양산시,10991,116
2020,6,202006,경남,의령군,563,14
2020,6,202006,경남,진주시,11122,103
2020,6,202006,경남,창녕군,1588,24
2020,6,202006,경남,창원시,65713,379
2020,6,202006,경남,통영시,3156,28
2020,6,202006,경남,하동군,955,17
2020,6,202006,경남,함안군,2600,31
2020,6,202006,경남,함양군,780,13
2020,6,202006,경남,합천군,890,22
2020,6,202006,경북,경산시,8651,93
2020,6,202006,경북,경주시,7903,132
2020,6,202006,경북,고령군,954,24
2020,6,202006,경북,구미시,11744,201
2020,6,202006,경북,군위군,627,14
2020,6,202006,경북,김천시,3294,63
2020,6,202006,경북,문경시,1481,35
2020,6,202006,경북,봉화군,513,11
2020,6,202006,경북,상주시,1871,45
2020,6,202006,경북,성주군,1383,29
2020,6,202006,경북,안동시,4099,103
2020,6,202006,경북,영덕군,762,14
2020,6,202006,경북,영양군,294,7
2020,6,202006,경북,영주시,2177,57
2020,6,202006,경북,영천시,2786,34
2020,6,202006,경북,예천군,1352,22
2020,6,202006,경북,울릉군,173,2
2020,6,202006,경북,울진군,1208,25
2020,6,202006,경북,의성군,975,11
2020,6,202006,경북,청도군,1353,14
2020,6,202006,경북,청송군,485,11
2020,6,202006,경북,칠곡군,3672,59
2020,6,202006,경북,포항시,16102,224
2020,6,202006,광주,광산구,15647,203
2020,6,202006,광주,남구,10503,63
2020,6,202006,광주,동구,5001,27
2020,6,202006,광주,북구,15642,137
2020,6,202006,광주,서구,17175,117
2020,6,202006,대구,남구,5766,39
2020,6,202006,대구,달서구,35550,208
2020,6,202006,대구,달성군,8809,124
