year,month,yyyymm,sido,sigungu,passenger_private,passenger_total,van_private,van_total
2019,8,201908,경남,김해시,215196,217886,7628,8402
2019,8,201908,경남,남해군,12554,12826,605,794
2019,8,201908,경남,밀양시,38700,39293,1642,1962
2019,8,201908,경남,사천시,42297,43063,1713,2017
2019,8,201908,경남,산청군,11970,12193,580,689
2019,8,201908,경남,양산시,131036,132171,4991,6005
2019,8,201908,경남,의령군,9214,9339,437,540
2019,8,201908,경남,진주시,127801,130856,4204,5550
2019,8,201908,경남,창녕군,23432,23946,1192,1372
2019,8,201908,경남,창원시,455590,481525,12712,15636
2019,8,201908,경남,통영시,40961,41855,2136,2463
2019,8,201908,경남,하동군,15546,15721,703,802
2019,8,201908,경남,함안군,29060,40364,1239,1707
2019,8,201908,경남,함양군,12065,12327,571,705
2019,8,201908,경남,합천군,14215,14400,677,807
2019,8,201908,경북,경산시,106008,107239,3609,4091
2019,8,201908,경북,경주시,106866,108946,4398,5103
2019,8,201908,경북,고령군,13328,13427,707,778
2019,8,201908,경북,구미시,174251,177051,6426,7350
2019,8,201908,경북,군위군,8812,8896,438,493
2019,8,201908,경북,김천시,52471,53250,2281,2608
2019,8,201908,경북,문경시,24340,24803,1355,1544
2019,8,201908,경북,봉화군,10168,10337,497,578
2019,8,201908,경북,상주시,33448,34022,1740,2077
2019,8,201908,경북,성주군,18023,18357,875,969
2019,8,201908,경북,안동시,58347,59457,2372,2883
2019,8,201908,경북,영덕군,12072,12262,644,747
2019,8,201908,경북,영양군,5450,5535,293,352
2019,8,201908,경북,영주시,37869,38518,1830,2059
2019,8,201908,경북,영천시,39903,40458,1900,2214
2019,8,201908,경북,예천군,19214,19490,797,927
2019,8,201908,경북,울릉군,3610,3996,251,458
2019,8,201908,경북,울진군,18275,18544,731,872
2019,8,201908,경북,의성군,17285,17466,936,1092
2019,8,201908,경북,청도군,16030,16211,700,782
2019,8,201908,경북,청송군,9028,9133,468,575
2019,8,201908,경북,칠곡군,52579,53013,2226,2742
2019,8,201908,경북,포항시,210042,214238,6912,8263
2019,8,201908,광주,광산구,155400,159201,5218,5773
2019,8,201908,광주,남구,76299,77548,2376,2781
2019,8,201908,광주,동구,33104,33814,1140,1368
2019,8,201908,광주,북구,155519,161016,4914,6160
2019,8,201908,광주,서구,120305,125541,3867,4567
2019,8,201908,대구,남구,46379,47582,1725,1980
2019,8,201908,대구,달서구,225861,231733,6102,6981
2019,8,201908,대구,달성군,104870,106643,3320,3960
2019,8,201908,대구,동구,126638,132661,4026,4858
2019,8,201908,대구,북구,161427,164461,4733,5509
2019,8,201908,대구,서구,56432,58778,2168,2499
2019,8,201908,대구,수성구,191269,194749,3972,4874
2019,8,201908,대구,중구,49140,50016,1129,1527
2019,8,201908,대전,대덕구,67194,69258,2819,3378
2019,8,201908,대전,동구,71978,74406,3114,3506
2019,8,201908,대전,서구,176590,181579,5471,6074
2019,8,201908,대전,유성구,149659,152276,3944,4406
2019,8,201908,대전,중구,80058,83179,3356,4039
2019,8,201908,부산,강서구,54373,55615,1889,2166
2019,8,201908,부산,금정구,67986,71365,2722,3477
2019,8,201908,부산,기장군,59177,60034,2407,2970
2019,8,201908,부산,남구,78635,80707,2690,3172
2019,8,201908,부산,동구,40553,41710,1074,1357
2019,8,201908,부산,동래구,76375,78181,2558,3248
2019,8,201908,부산,부산진구,101767,112978,3605,4171
2019,8,201908,부산,북구,84060,85633,2898,3260
2019,8,201908,부산,사상구,65686,68903,2756,3165
2019,8,201908,부산,사하구,90436,95001,3469,3879
2019,8,201908,부산,서구,23325,23767,1111,1168
2019,8,201908,부산,수영구,59411,83180,1773,2453
2019,8,201908,부산,연제구,76568,82166,2051,3136
2019,8,201908,부산,영도구,25788,27284,1223,1567
2019,8,201908,부산,중구,21968,22250,577,685
2019,8,201908,부산,해운대구,145160,154343,4052,4383
2019,8,201908,서울,강남구,195477,211416,5135,6054
2019,8,201908,서울,강동구,109647,115466,4034,4629
2019,8,201908,서울,강북구,60550,63124,3076,3859
2019,8,201908,서울,강서구,161059,174158,5964,7498
2019,8,201908,서울,관악구,100015,103308,4295,4624
2019,8,201908,서울,광진구,79944,83466,2959,3336
2019,8,201908,서울,구로구,109554,119976,5455,6195
2019,8,201908,서울,금천구,66597,69661,3763,4270
2019,8,201908,서울,노원구,127104,133363,4598,5544
2019,8,201908,서울,도봉구,76804,81911,3288,3774
2019,8,201908,서울,동대문구,78062,81129,3558,3747
2019,8,201908,서울,동작구,92309,93571,3068,3251
2019,8,201908,서울,마포구,96724,100876,3387,4180
2019,8,201908,서울,서대문구,71528,75221,2788,3341
2019,8,201908,서울,서초구,152476,160207,3982,4916
2019,8,201908,서울,성동구,82632,90246,2729,5187
2019,8,201908,서울,성북구,99502,102167,3911,5119
2019,8,201908,서울,송파구,199309,205947,5346,7043
2019,8,201908,서울,양천구,124083,128917,4231,5079
2019,8,201908,서울,영등포구,111908,116514,4912,5192
2019,8,201908,서울,용산구,66043,67232,2323,2467
2019,8,201908,서울,은평구,107017,111330,4325,5143
2019,8,201908,서울,종로구,38702,40836,1873,3970
2019,8,201908,서울,중구,38197,40998,2310,3304
2019,8,201908,서울,중랑구,86484,92526,4149,4728
2019,8,201908,세종,세종시,136814,137728,3838,4403
2019,8,201908,울산,남구,130951,134212,3383,4139
2019,8,201908,울산,동구,55544,56155,1525,1709
2019,8,201908,울산,북구,94122,95970,2392,2684
2019,8,201908,울산,울주군,97229,98778,3136,3993
2019,8,201908,울산,중구,87404,88792,2300,2648
2019,8,201908,인천,강화군,23287,69964,1278,3826
2019,8,201908,인천,계양구,94035,271366,4227,8488
2019,8,201908,인천,남동구,214257,252065,6905,8762
2019,8,201908,인천,동구,20579,21920,1101,1205
2019,8,201908,인천,미추홀구,128345,132560,5337,5701
2019,8,201908,인천,부평구,182679,191719,6476,7592
2019,8,201908,인천,서구,194042,198555,7457,8860
2019,8,201908,인천,연수구,158690,163524,3659,4556
2019,8,201908,인천,옹진군,7591,7722,555,662
2019,8,201908,인천,중구,49515,56274,1995,3131
2019,8,201908,전남,강진군,11157,11416,606,775
2019,8,201908,전남,고흥군,17986,18264,1138,1335
2019,8,201908,전남,곡성군,9116,9392,498,605
2019,8,201908,전남,광양시,63082,63853,2475,2814
2019,8,201908,전남,구례군,8460,8848,462,553
2019,8,201908,전남,나주시,43841,45116,2097,2620
2019,8,201908,전남,담양군,17140,17474,869,1178
2019,8,201908,전남,목포시,77218,79891,3465,4059
2019,8,201908,전남,무안군,29253,29591,1481,1716
2019,8,201908,전남,보성군,12844,64750,777,2724
2019,8,201908,전남,순천시,106969,108860,3840,4691
2019,8,201908,전남,신안군,11457,11803,660,821
2019,8,201908,전남,여수시,101174,103661,4026,4860
2019,8,201908,전남,영광군,18104,18334,879,999
2019,8,201908,전남,영암군,20544,32039,1267,1599
2019,8,201908,전남,완도군,14476,14759,832,999
2019,8,201908,전남,장성군,17219,17466,880,1033
2019,8,201908,전남,장흥군,12227,12385,675,778
2019,8,201908,전남,진도군,9681,9838,577,675
2019,8,201908,전남,함평군,10851,35213,574,1329
2019,8,201908,전남,해남군,22014,22363,1630,1806
2019,8,201908,전남,화순군,22242,22544,1105,2387
2019,8,201908,전북,고창군,18211,18503,1308,1461
2019,8,201908,전북,군산시,104156,106855,3824,4465
2019,8,201908,전북,김제시,29729,30647,1599,1832
2019,8,201908,전북,남원시,25883,30716,1375,1815
2019,8,201908,전북,무주군,7735,7859,505,577
2019,8,201908,전북,부안군,17544,17815,952,1150
2019,8,201908,전북,순창군,8940,9063,490,569
2019,8,201908,전북,완주군,36504,36988,1778,2372
2019,8,201908,전북,익산시,105385,107923,4904,5567
2019,8,201908,전북,임실군,8990,9109,466,592
2019,8,201908,전북,장수군,7097,7196,402,473
2019,8,201908,전북,전주시,265327,271617,8190,9983
2019,8,201908,전북,정읍시,36633,39270,1870,2192
2019,8,201908,전북,진안군,8509,8644,475,597
2019,8,201908,제주,서귀포시,71113,72639,3458,3761
2019,8,201908,제주,제주시,210070,408528,8413,16326
2019,8,201908,충남,계룡시,18657,18774,714,874
2019,8,201908,충남,공주시,38228,39560,1933,2429
2019,8,201908,충남,금산군,18226,19422,1233,1577
2019,8,201908,충남,논산시,41837,42848,2401,2912
2019,8,201908,충남,당진시,70967,71598,2773,3148
2019,8,201908,충남,보령시,36754,37314,1676,1913
2019,8,201908,충남,부여군,21348,21937,1293,1714
2019,8,201908,충남,서산시,69611,70688,2962,3502
2019,8,201908,충남,서천군,18255,18494,851,1000
2019,8,201908,충남,아산시,131265,133597,5676,6407
2019,8,201908,충남,예산군,29330,29772,1549,1959
2019,8,201908,충남,천안시,262154,266624,9893,11588
2019,8,201908,충남,청양군,10138,10277,556,667
2019,8,201908,충남,태안군,22126,22387,1169,1299
2019,8,201908,충남,홍성군,37254,37758,1637,1950
2019,8,201908,충북,괴산군,13533,13679,809,905
2019,8,201908,충북,단양군,10148,10329,590,690
2019,8,201908,충북,보은군,10933,11128,665,802
2019,8,201908,충북,영동군,15828,16037,819,962
2019,8,201908,충북,옥천군,17707,18149,929,1070
2019,8,201908,충북,음성군,41259,41602,2319,2569
2019,8,201908,충북,제천시,49692,50612,2120,2374
2019,8,201908,충북,증평군,14819,14995,680,738
2019,8,201908,충북,진천군,35840,36160,1649,1823
2019,8,201908,충북,청주시,331425,341403,11873,14759
2019,8,201908,충북,충주시,82081,85361,3491,4040
2019,9,201909,강원,강릉시,83147,85716,3100,3820
2019,9,201909,강원,고성군,9711,9846,523,605
2019,9,201909,강원,동해시,35208,35995,1538,1725
2019,9,201909,강원,삼척시,24274,24806,962,1161
2019,9,201909,강원,속초시,29317,30303,1372,1603
2019,9,201909,강원,양구군,8337,8423,381,459
2019,9,201909,강원,양양군,10673,10842,497,549
2019,9,201909,강원,영월군,13771,14022,794,942
2019,9,201909,강원,원주시,134233,137413,5138,5934
2019,9,201909,강원,인제군,12219,12423,586,681
2019,9,201909,강원,정선군,13387,13707,729,868
2019,9,201909,강원,철원군,16002,16185,904,992
2019,9,201909,강원,춘천시,105145,107738,3886,4794
2019,9,201909,강원,태백시,15804,16304,793,1021
2019,9,201909,강원,평창군,16026,16428,871,1005
2019,9,201909,강원,홍천군,24873,25209,1432,1855
2019,9,201909,강원,화천군,8968,9087,392,522
2019,9,201909,강원,횡성군,16662,17112,930,1053
2019,9,201909,경기,가평군,22153,22488,1379,1680
2019,9,201909,경기,고양시,346803,354170,11067,13219
2019,9,201909,경기,과천시,18247,19049,614,745
2019,9,201909,경기,광명시,87901,89733,3528,4122
2019,9,201909,경기,광주시,145644,146695,6041,9041
2019,9,201909,경기,구리시,58366,59543,2166,2526
2019,9,201909,경기,군포시,83461,84372,2835,3073
2019,9,201909,경기,김포시,166012,168005,6096,7836
2019,9,201909,경기,남양주시,229595,231691,9423,10563
2019,9,201909,경기,동두천시,29602,30375,1597,1722
2019,9,201909,경기,부천시,245352,251769,10583,12065
2019,9,201909,경기,성남시,289029,296361,8907,10966
2019,9,201909,경기,수원시,428021,436478,14893,17813
2019,9,201909,경기,시흥시,180781,182780,7460,7943
2019,9,201909,경기,안산시,231947,236732,11281,13500
2019,9,201909,경기,안성시,76070,76966,3575,4132
2019,9,201909,경기,안양시,174093,177938,6067,7813
2019,9,201909,경기,양주시,78426,79291,4069,4690
2019,9,201909,경기,양평군,44219,44727,1988,2810
2019,9,201909,경기,여주시,44642,45288,2260,3070
2019,9,201909,경기,연천군,16035,16291,925,1112
2019,9,201909,경기,오산시,85564,86814,3380,3918
2019,9,201909,경기,용인시,394100,398764,11645,13961
2019,9,201909,경기,의왕시,52910,53738,1667,1919
2019,9,201909,경기,의정부시,129287,131506,5719,6397
2019,9,201909,경기,이천시,85768,86848,3880,4434
2019,9,201909,경기,파주시,167634,169642,6320,9047
2019,9,201909,경기,평택시,215195,218938,8691,10435
2019,9,201909,경기,포천시,59177,65978,3417,4341
2019,9,201909,경기,하남시,91439,92137,2902,3304
2019,9,201909,경기,화성시,340813,343726,11716,14221
2019,9,201909,경남,거제시,88345,89563,3382,4003
2019,9,201909,경남,거창군,21311,21609,962,1190
2019,9,201909,경남,고성군,17953,18290,915,1065
2019,9,201909,경남,김해시,215908,218592,7595,8389
2019,9,201909,경남,남해군,12584,12854,608,794
2019,9,201909,경남,밀양시,38815,39410,1636,1955
2019,9,201909,경남,사천시,42299,43065,1712,2017
2019,9,201909,경남,산청군,12004,12227,582,693
2019,9,201909,경남,양산시,131409,132547,4991,6004
2019,9,201909,경남,의령군,9245,9370,437,543
2019,9,201909,경남,진주시,128213,131253,4197,5552
2019,9,201909,경남,창녕군,23446,23950,1200,1382
2019,9,201909,경남,창원시,456595,482986,12675,15623
2019,9,201909,경남,통영시,41010,41903,2133,2468
2019,9,201909,경남,하동군,15555,15729,703,809
2019,9,201909,경남,함안군,29086,40549,1232,1702
2019,9,201909,경남,함양군,12097,12360,572,705
2019,9,201909,경남,합천군,14254,14441,672,804
2019,9,201909,경북,경산시,106268,107480,3605,4090
2019,9,201909,경북,경주시,106996,109053,4397,5098
2019,9,201909,경북,고령군,13348,13447,706,777
2019,9,201909,경북,구미시,174732,177522,6420,7344
2019,9,201909,경북,군위군,8857,8935,437,493
2019,9,201909,경북,김천시,52618,53400,2280,2608
2019,9,201909,경북,문경시,24411,24873,1363,1550
2019,9,201909,경북,봉화군,10185,10348,500,582
2019,9,201909,경북,상주시,33559,34131,1736,2075
2019,9,201909,경북,성주군,18054,18384,879,972
2019,9,201909,경북,안동시,58391,59495,2358,2872
2019,9,201909,경북,영덕군,12132,12322,652,754
2019,9,201909,경북,영양군,5456,5541,292,351
2019,9,201909,경북,영주시,37919,38566,1823,2051
2019,9,201909,경북,영천시,40061,40617,1897,2211
2019,9,201909,경북,예천군,19312,19587,801,931
2019,9,201909,경북,울릉군,3602,3988,253,460
2019,9,201909,경북,울진군,18300,18566,729,873
2019,9,201909,경북,의성군,17343,17524,943,1098
2019,9,201909,경북,청도군,16064,16243,699,781
2019,9,201909,경북,청송군,9060,9165,468,575
2019,9,201909,경북,칠곡군,52643,53080,2220,2736
2019,9,201909,경북,포항시,210487,214675,6894,8248
2019,9,201909,광주,광산구,155633,159422,5209,5767
2019,9,201909,광주,남구,76398,77648,2369,2769
2019,9,201909,광주,동구,33455,34171,1152,1383
2019,9,201909,광주,북구,155926,161371,4896,6140
2019,9,201909,광주,서구,120417,125615,3838,4540
2019,9,201909,대구,남구,46459,47668,1725,1980
2019,9,201909,대구,달서구,226542,232358,6080,6959
2019,9,201909,대구,달성군,105210,106988,3318,3958
2019,9,201909,대구,동구,126710,132723,4013,4834
2019,9,201909,대구,북구,161694,164720,4740,5516
2019,9,201909,대구,서구,56318,58708,2154,2487
2019,9,201909,대구,수성구,191552,195047,3950,4854
2019,9,201909,대구,중구,49440,50322,1118,1513
2019,9,201909,대전,대덕구,67144,69198,2787,3345
2019,9,201909,대전,동구,72126,74578,3097,3489
2019,9,201909,대전,서구,177146,182100,5454,6061
2019,9,201909,대전,유성구,149931,152549,3917,4383
2019,9,201909,대전,중구,79939,83066,3356,4039
2019,9,201909,부산,강서구,54560,55789,1892,2165
2019,9,201909,부산,금정구,67926,71310,2720,3406
2019,9,201909,부산,기장군,59298,60156,2392,2954
2019,9,201909,부산,남구,78626,80695,2689,3171
2019,9,201909,부산,동구,40823,41947,1073,1360
2019,9,201909,부산,동래구,76773,78581,2565,3250
2019,9,201909,부산,부산진구,101927,113115,3600,4234
2019,9,201909,부산,북구,84186,85754,2893,3256
2019,9,201909,부산,사상구,65647,68865,2726,3135
2019,9,201909,부산,사하구,90484,95050,3457,3870
2019,9,201909,부산,서구,23289,23733,1103,1159
2019,9,201909,부산,수영구,59415,83858,1775,2468
2019,9,201909,부산,연제구,76582,82256,2069,3156
2019,9,201909,부산,영도구,25724,27214,1208,1553
2019,9,201909,부산,중구,22162,22444,584,693
2019,9,201909,부산,해운대구,145430,154925,4024,4357
2019,9,201909,서울,강남구,196017,211909,5102,5964
2019,9,201909,서울,강동구,109789,115586,4021,4614
2019,9,201909,서울,강북구,60579,63154,3062,3845
2019,9,201909,서울,강서구,161201,174424,5917,7445
2019,9,201909,서울,관악구,100194,103500,4275,4604
2019,9,201909,서울,광진구,79948,83496,2939,3314
2019,9,201909,서울,구로구,109815,120254,5444,6191
2019,9,201909,서울,금천구,66589,69703,3739,4244
2019,9,201909,서울,노원구,127118,133390,4555,5523
2019,9,201909,서울,도봉구,76812,81919,3281,3749
2019,9,201909,서울,동대문구,78138,81137,3563,3749
2019,9,201909,서울,동작구,92369,93633,3037,3220
2019,9,201909,서울,마포구,97002,101144,3393,4187
2019,9,201909,서울,서대문구,71511,75195,2766,3320
2019,9,201909,서울,서초구,152028,159654,3966,4897
2019,9,201909,서울,성동구,82531,90142,2689,5343
2019,9,201909,서울,성북구,99624,102277,3903,5108
2019,9,201909,서울,송파구,199404,206075,5324,7037
2019,9,201909,서울,양천구,124037,128868,4196,5044
2019,9,201909,서울,영등포구,111926,116503,4878,5160
2019,9,201909,서울,용산구,65995,67190,2313,2454
2019,9,201909,서울,은평구,107221,111514,4306,5124
2019,9,201909,서울,종로구,38689,40821,1871,3997
2019,9,201909,서울,중구,38470,41248,2297,3263
2019,9,201909,서울,중랑구,86571,92606,4166,4748
2019,9,201909,세종,세종시,137817,138732,3836,4402
